videoBVID,videoName,videoOwnerID,videoViews,videoDanmaku,videoLength,videoLikes,videoCoins,videoFavorites,videoComments,videoShares,videoRecommendReason,videoTag,videoReleaseTimeStamp,videoBoardID,videoBoardRank
BV1x54y1f7q4,【洛天依AI】玫瑰与泪【ACE COVER】,3241451,659974,879,244858,93453,25860,41425,2811,7595,这高音，也太空灵了！,VOCALOID·UTAU,1651806089,164,17
BV1br4y187Mx,峡谷科目四世界纪录：5分4秒速杀小龙！自信即是巅峰！！,25503580,4168898,9274,1041977,260283,119708,39295,3696,38184,“全是神仙打架”！,电子竞技,1651908284,164,18
BV12T4y1674Z,长视频来啦，在b站我还是个新手村的up主，非常感谢大家的认可和支持，我也会一如既往，继续坚持。,410682880,3931570,8100,445900,264945,214972,37700,4755,9465,好美！这意境有了！！,绘画,1652170539,164,19
BV1QZ4y1h76L,【颈椎自救】5个最舒服的康复动作，缓解肩颈疼痛僵硬！(坐姿版),472503624,1201265,724,120031,78013,41014,155571,692,14732,现在就练起来！,健身,1652101264,164,20
BV1B3411P7JU,一键蒸发7000血的套路！对手：我去！外挂！！！【有点骚东西】,23604445,2183859,7426,587641,195191,132970,30033,5715,7685,《百 家 争 鸣》,电子竞技,1651734003,164,21
BV1JB4y127yE,为了这个视频，我老公去借了一辆劳斯莱斯.......,212630840,4049370,4941,137005,508283,95397,97748,6061,63661,“次元壁裂开了”,日常,1651982432,164,22
BV1sv4y1K7kw,真正的服装设计师看《明日方舟》里时装的反应！,37809230,2150128,8001,757113,193998,65414,73081,4137,14822,双厨狂喜！,手机游戏,1651810135,164,23
BV15A4y1S7Ng,【阿坝吃饭故事03】汶川,39627524,2070865,14019,1244984,157998,159848,34730,2287,17380,“本期结尾高能，请备好纸巾”,美食侦探,1652326204,164,24
BV11F411j7Zu,【动画毕设】《蓝骑士》,242589020,1319184,2153,275281,158708,62056,54360,1915,6107,好家伙，细胞人狂喜！,短片·手书·配音,1652114036,164,25
BV1Dt4y1s7pM,爆肝30天，我用3000块多米诺骨牌画了个龙珠,27775639,2651769,2762,151058,248231,97928,38554,2366,3480,这...这就是魔法吗？！,绘画,1652092502,164,26
BV1o34y187MS,【顶流的诞生】农村小伙自制奢侈品大牌 | 极限反差 | 纪梵希 维密 |,504630061,959390,248,61238,65783,1428,5222,318,2161,“经费爆炸”（狗头,穿搭,1651749450,164,27
BV1C3411N7xP,带男朋友过了一个难忘的生日！！！,113362335,1704690,15502,652473,227457,102270,23126,4171,9685,好家伙，这也太甜了！！！,出行,1652260893,164,28
BV1uU4y1S7Gj,【愚人号】SN-EX-1至8突袭 SN-S-1AB至5 摆完挂机 简单好抄,31009079,4822197,9695,128441,124581,130078,36074,11245,10898,瞧我发现了什么！“作业”！（doge,手机游戏,1652005391,164,29
BV1534y1Y7Cp,说出来你们不信，这里20块钱一天老过瘾了，哈哈,11660173,2747998,12390,516371,236848,23555,14111,2872,7795,欢乐型钓鱼UP主~,运动综合,1651878028,164,30
BV1vv4y1P7g7,B站独家《刺客信条 : 大革命》电影版 含全新镜头 中法英三字 155分钟完整版 激荡的革命和爱情 粉丝作品 4K 21:9宽荧幕,13848015,1277903,6193,9348333,98439,92188,89133,1912,8775,这画质，真是用心了！,单机游戏,1652115378,164,31
BV1NZ4y1a7r8,挥汗50天用344根雪糕棒设计制作一把源氏短刀,486826231,1037613,5147,1068857,85837,88694,27966,2006,5056,“手工区内卷现状”（doge,手工,1652092213,164,32
BV16r4y187eu,“护 食”,3913194,2342934,14052,719524,187450,54202,26321,3385,2209,“不愧是团队聪明担当高斯”,桌游棋牌,1651823831,164,33
BV1854y1f7w4,【LOL】20G2MSI宣传片——上单教父,480810988,1573210,2303,232057,106445,59618,15642,3645,26932,这演技可以哇（狗头,电子竞技,1651755726,164,34
BV1VY411A7mu,经 典 折 磨,5374954,1701093,913,60943,94698,12962,20204,2477,3415,“押 韵 鬼 才”,鬼畜调教,1651725994,164,35
BV1t34y1Y7n9,花五个月“解锁”《铠甲勇士激斗传》的最终结局！全部铠甲！,154113956,3841688,4474,687417,280161,237247,99869,3261,5052,五个月的大制作，有生之年系列！,单机游戏,1651947829,164,36
BV1Dv4y1K7FX,赚秦明？上梁山？土匪体验券已到账！《水浒传》P20,927587,1512966,23979,2807885,125962,81791,13688,5847,2362,“宋江初入土匪界”,影视杂谈,1651936492,164,37
BV1Fv4y1T7Cc,【STN快报第六季30-居家版】自从玩了运动游戏，身体一天不如一天了,7349,1086242,10349,1264847,88973,56729,15279,2125,1764,开 幕 雷 击,单机游戏,1652105552,164,38
BV1e34y1h7Av,小当家还是拍的太保守了！！！,1420982,2287899,4351,424547,209448,118315,15986,1397,1722,小当家吃了都“原地开花”属于是,美食制作,1652001616,164,39
BV1ku411r7HW,消失的歌姬丨80年代日本TOP1!中森明菜40周年特辑丨HOPICO,261485584,656129,4271,1229603,34908,22749,14549,1988,3871,曾叱咤日本乐坛的昭和歌姬~,乐评盘点,1651829411,164,40
BV153411N7cM,求求你别卷我了！卖1元真不贵,270105105,3252385,1955,245988,142546,32906,73390,1606,7009,我的眼睛学会了！,美食制作,1652338734,164,41
BV1wB4y127yR,《孤勇者》天花板翻唱，谁才是孤勇者之王？,1395043421,641007,9766,845497,45131,19443,4431,2181,913,谁才是你心目中最有灵魂的翻唱or翻奏呢？,音乐综合,1651896024,164,42
BV1A44y1u7PF,《不被大风吹倒》：莫言写给青年朋友的一封信,8047632,4929837,19620,360143,425191,264851,190462,6745,128493,“愿中国青年都能摆脱冷气，只是向上走”,日常,1651543282,163,1
BV1W541127zq,【原创分镜动画】Eyes that Watch the World,33716779,3798883,6348,661348,533647,437845,399692,5447,69105,神仙故事，“真的有被感动和治愈到”！！,短片·手书·配音,1651317173,163,2
BV1E34y1a7vU,【老番茄】史上最骚杀手(番外篇③),546195,4483902,43024,750884,634257,406939,144724,9612,14929,“听着，所谓杀手...”,单机游戏,1651375502,163,3
BV115411m7rn,⚡️  猫  核  老  鼠  ⚡️,9980514,6822370,16267,164835,766791,161291,259865,3735,34284,《无 缝 剪 辑》,MAD·AMV,1650817292,163,4
BV1aL4y1c7Wo,不要“做”挑战？（第十五期）,5970160,7894374,40031,610468,625902,266561,105303,10902,23022,《和谐的动物园》（doge,搞笑,1651374032,163,5
BV1t44y1g7e6,【warma】你也在郁闷吗？来看点轻松的吧！,53456,2332278,16894,726543,299050,203002,93375,5923,11665,跟着沃玛一起放松一下~,日常,1651291250,163,6
BV173411K7fQ,【天赐的声音】周深 胡梦周《调查中》,504672822,3125799,27772,245069,170012,104203,108379,28099,42700,无限循环，开启！,综艺,1651245852,163,7
BV12T4y1r7Zx,当UP主成为网课老师，用随机来的PPT上课翻车了！！,562197,2395807,16282,1087260,252936,76756,33553,3755,8528,这个梦幻联动，棒！！,搞笑,1651604791,163,8
BV1SL4y1F7VN,如何偷走一架飞机,67141499,3305474,13242,314959,264593,49340,18066,8181,9299,“天上信号不好，大家自己聊哈”,日常,1651204824,163,9
BV1da411a7vU,【没啥用科技】智能眼镜 见所未见,174902557,1424027,8461,714552,191968,163215,31602,2757,10112,“科技并带着趣味，太酷了！”,数码,1651663344,163,10
BV19v4y1N7pJ,看完4月新番，吓得我当场打开了剪辑软件！【泛式】,63231,2955031,25926,569871,249053,109354,41420,9302,10420,《少一点整活》（doge,综合,1651322326,163,11
BV1b34y1a7Kh,不写作业会被奥特曼打死哦【阅片无数Ⅱ 43】,14110780,1773896,11019,743053,193364,26544,11245,3158,2803,“早期奥特曼欺负小学怪兽的珍贵录像”,搞笑,1651672803,163,12
BV1c44y1u7up,“山城小栗旬”给“宫崎骏”剪发？,1869712375,5069795,7288,221597,447446,20980,23055,3586,6182,帅！太有魅力了！,美妆护肤,1651310247,163,13
BV1n541117LB,我花了300小时在vr里造出了高达,28896330,1936215,1850,228840,240981,150496,32812,1793,9582,好家伙，这技术太绝了！,绘画,1651231727,163,14
BV1au411r7X6,当我参加婚礼时,1532165,2573145,1291,96599,245150,10384,8879,2891,10411,人 间 真 实,搞笑,1651727589,163,15
BV1AY411A7jB,《明日方舟》EP - Bluish Light,161775300,1619754,3489,237411,151777,89552,67516,12095,22494,“我现在，是一个伟大的人吗”,原创音乐,1651521912,163,16
BV1ZR4y1P7EE,【嘉然】什么？！我竟然进入了循环……？？？,672328094,942238,18814,735311,99772,84900,31655,11978,12512,小小侦探，认真办案！,综合,1651555559,163,17
BV1Nr4y187PK,五一飞2千公里，重回故地，感慨万千。,533459953,4522879,29741,356619,460216,107507,29380,8987,12050,《两 千 里 寻 灭 霸 记》,美食侦探,1651460424,163,18
BV1bY411w7gi,我的猫有了个小弟，我觉得他当大哥走火入魔了……,2678945,1080285,3817,272725,92134,33588,8517,2005,8970,这身手...真好哇！,喵星人,1651490943,163,19
BV1Fu411r72u,【生存爆肝一年，建出一座城后】我才发现我错了，这只是一座“徒有其表”的城市,28053896,2388626,15448,927609,206292,120063,52878,2656,2910,这...这就是魔鬼玩家吗？！,单机游戏,1651321619,163,20
BV16F411T7QR,优 雅 至 极,162171675,6040722,5172,71210,517152,276600,282541,3491,25749,纵 享 丝 滑,MAD·AMV,1651381610,163,21
BV1si4y1m7Fo,割蜂巢熬蜂蜡，为萍姐做些口红。过程艰辛，下次还是不做了吧？,107084,1995129,2238,184884,177417,12624,17512,1550,1857,谢谢UP，我的眼睛学会了！,手工,1651233813,163,22
BV1Rv4y1K7Hi,Chronos _ Cepheid【Ike Eveland Cover】,1921596130,1040681,18967,292892,151028,120182,90974,9855,20635,单曲循环，再来亿遍！,翻唱,1651671227,163,23
BV1BA4y1D7HV,【明日方舟】“愚人号”SN-1~10平民全关卡低配攻略！(含EX关)阵容平民+低练度+语音详解的愉悦攻略！（已完结）《明日方舟》|魔法Zc目录,13164144,3709523,9727,183993,164599,127976,50785,9181,18455,来听相声了（狗头,手机游戏,1651464061,163,24
BV1tS4y1w7YY,海贼王为什么这么火？一口气看完海贼王发展史！尾田荣一郎4年创作史，ONEPIECE创作的前世今生！,488779255,892995,5407,1121615,67833,50997,19073,3253,4553,“这片大海，无限辽阔！”,综合,1651580524,163,25
BV1kF411T7dc,【美食区联唱】绵羊料理、小文哥、蛋黄派、盗月社等UP献声丨百位UP主联唱，庆祝建团百年⑨,1131457022,2620687,10499,217273,201895,50038,23903,4363,6871,我愿称之为梦幻大联动！,翻唱,1651480441,163,26
BV1NU4y1S7X6,【余则成】潜 伏 过 家 家,27043295,1914027,2167,182568,140656,63720,48487,3949,55536,毫 无 违 和 感,综合,1651722620,163,27
BV1wB4y117Xs,给加油站做了6个加油打气机器人,280793434,3874969,12568,120613,275240,25943,10908,8252,16233,《很有眼光》,手工,1651493272,163,28
BV14F411T71e,龙的尾巴肉！居然被我还原出来了！！！,527057981,3252047,4709,343673,226059,168461,37729,1989,5560,“无所不能”的美食区（狗头,美食制作,1651552641,163,29
BV1wT4y1k7Pw,洛天依 原创《白鸟过河滩》,3379951,1362006,3014,216396,119736,108174,69578,10323,21043,“个人风格太有了”！！,VOCALOID·UTAU,1651473298,163,30
BV1eu411C7jX,花7天做了只黄金脆皮烤鸡 竟然是钢化膜的口感！？？,29329085,2915276,11164,471604,247604,188445,33707,2031,5021,“这辈子还没吃过钢化膜，好奇”（doge,美食制作,1651301873,163,31
BV1DT4y1r7c9,《武林外传》模型更新了！！！——后院场景,37607457,1372816,6329,652095,188723,248256,52463,2777,11537,币比赞多系列，神仙作品！！,手工,1651581169,163,32
BV1MA4y1D7N7,《本草纲目》，加亿点点难度,31578954,5718363,7928,131455,319512,74506,27972,4871,47178,离 离 原 上 谱,健身,1651141533,163,33
BV1gu411C7na,我在国外给腾格尔租了个广告牌,31225950,1708842,6110,289572,162554,124132,19670,1647,1004,花钱区UP主（doge,音乐综合,1651204821,163,34
BV1ya411Y7E5,优 待 俘 虏,1398957,1399310,1655,136216,66922,6430,14899,578,3513,鬼 畜 新 赛 季（狗头,鬼畜剧场,1651291250,163,35
BV1uS4y1w7GK,进来让世界感受一下什么是内卷王中王！！,52190805,8075076,19588,451597,978654,1324333,194759,3532,11594,这...这就是美食区的实力吗？！,美食制作,1650997871,162,1
BV1EY411P7tB,被央视转发视频后，全国人民都知道我是楼长了？,11870568,7930771,21276,530532,688126,202582,58477,7322,19480,全国人民都看到了！（狗头,日常,1650708303,162,2
BV1644y1G7CC,《 本 草 纲 目 》 ，上 点 难 度,495370757,9248418,11756,206354,341850,82127,239843,7061,135050,这很难吗？我躺着毫无压力地看完了（doge,健身,1650862117,162,3
BV1K5411S7UM,【B站最全单词库】小学、初中、高中、大学、四六级、专四、专八、专升本、考研、考博、托福、雅思、托业、GRE、SAT、GMAT、MBA、新概念等通通整理好啦！,36184593,2024556,14076,13778,235086,173444,597013,3623,29997,进我的收藏夹吧！！,校园学习,1650034508,162,4
BV1BT4y1a7jQ,好人，就该被人拿枪指着？,81824112,5525571,37120,2169421,342782,254139,61751,8968,23794,太精彩了！一环扣一环，强强对决！,搞笑,1650621661,162,5
BV1Mi4y1m74n,在家隔离50天，写了首歌送给2019年,1577804,2837231,9464,184057,410541,387714,214226,12696,43015,永远怀念那个夏天~,原创音乐,1650686464,162,6
BV1VA4y1D7fJ,这 配 方 一 百 万 都 不 卖！,270105105,3354847,3523,216975,203572,90676,194052,2504,19510,馋哭了，以后一定要买一个能闻得到美食香味的手机（狗头,美食制作,1650966384,162,7
BV1634y1e7Uc,当 代 军 迷 大 战,3066511,4290149,6342,277048,150433,29524,23235,2913,3812,好家伙，这武器不一般哇！,搞笑,1650901380,162,8
BV1rF411u7XQ,重庆火烧铁板！老板当面玩火，直接把我看傻了…,99157282,3480350,15148,710157,499953,174119,37397,3436,7530,这期效果炸裂！,美食侦探,1651052398,162,9
BV1qR4y1K7Yo,千万不要和情侣去理发！,90361813,4390493,19265,474460,580262,165315,44226,4319,25317,“这个发型，看完直呼好家伙”！,搞笑,1650709762,162,10
BV1BB4y127EL,2022明日方舟三周年「生日创作派对」,755824,2621256,26155,7051044,188237,147021,87579,3638,7248,“用各式创作与想象力描绘泰拉的世界，是一种幸运。”,手机游戏,1650715331,162,11
BV1sr4y1J7CR,都看了个啥？锐评辉夜大小姐漫画最新离谱操作！UP主看完血压已经飙到极限了！,730732,2633826,18061,774114,207957,92259,35393,15283,29635,《短短五个月》,综合,1650807922,162,12
BV1bZ4y1C7BY,什么麻雀能受得了这三重刺激？,14804670,8254026,23778,203066,680210,22225,61040,5800,20020,麻雀：我劝你善良！,科学科普,1651050634,162,13
BV1na411Y7yk,永久150%减伤盖伦！5个人都还在刮痧？！【有点骚东西】,23604445,1883049,11433,643316,150655,80557,12538,3115,4768,《减 伤 流 剑 圣》,电子竞技,1650869400,162,14
BV193411N7ha,友谊升华【注意音量】,2206456,2691156,31199,703375,242380,142504,71406,5887,18372,《不装节目效果了》,单机游戏,1651032039,162,15
BV1KA4y1D7F5,《自制动画/鬼灭之刃》耗时两个月！继国缘一对战黑死牟！,351197413,2559822,1559,88783,205744,104042,59039,2418,10139,我先来，这自制，太强了！！,短片·手书·配音,1650936502,162,16
BV1nS4y1c7TQ,个人单曲《Wandering Singer》完整版MV,351609538,2513010,13564,249721,120653,141305,70661,80922,28564,跟着珈乐开启一场霓虹下的旅行吧~,综合,1650600419,162,17
BV16Z4y117dM,B站的第一个视频，我用68天为儿子制作的劳斯莱斯浮影顶级超跑,1564863651,3292878,12635,971457,205510,104907,33701,4876,22179,《别人家的爸爸》,手工,1650877207,162,18
BV1DS4y1h7hx,【地球日】今天，请收下这张4.8亿像素的地球照片,17466521,1924746,16165,161592,198166,92224,91336,3296,13157,闪亮的“灯球”,科学科普,1650601155,162,19
BV1PB4y1m7Fc,耗时5天，改造乐高蝙蝠战车，霸气上路帅哭了！,4242174,1216390,3286,505869,101952,96099,22316,1260,4011,百万特效！太帅了！,手办·模玩,1650975036,162,20
BV1kL4y1V7H1,《明日方舟》三周年庆典活动宣传pv,161775300,3177719,36675,228707,173697,114070,49394,28893,32845,三周年快乐！,手机游戏,1650689022,162,21
BV1A3411M7ES,【翻拍】国漫“雾山五行”超燃打戏 不要太帅！,355390214,2480905,2928,353042,130954,47523,14098,1578,3416,这高度还原，大制作哇！,短片,1650869037,162,22
BV13Y4y187Uy,那些消失的歌手现在怎么样了?第二集丨四月特别企划丨HOPICO,261485584,1198385,14750,1187043,68380,61091,20127,4306,7106,满满的青春回忆啊~,乐评盘点,1650619817,162,23
BV1e5411m78S,【没啥用科技】2022年度特别发布会,174902557,1879423,9360,441656,223424,169196,24469,2851,4771,《科 技 圈 春 晚》（doge,数码,1650642905,162,24
BV1mB4y127Gd,钢铁侠：拜托，那可是限量款的朵拉手表诶！,404062312,8153574,6067,56292,834600,38009,136806,1852,12174,超丝滑，神仙剪辑！！,影视剪辑,1650619204,162,25
BV1PY411N7ve,蜘 蛛 侠 Ｒｅｍｉｘ,59905809,2837826,645,158073,292163,63874,80509,1477,6249,未曾设想的道路...,鬼畜调教,1651091708,162,26
BV1Gi4y1m7oy,【原神动画】旅途（甘雨篇）,163387036,1455056,16422,577167,145828,133101,93822,6191,23168,这质量...也太高了吧！我的追番键呢？！,MMD·3D,1650687425,162,27
BV1bA4y1D7xN,《三国恋》，但是废话文学,28348490,2886368,7001,149371,125756,57882,31988,2597,19811,谢谢UP，是“好歌”（doge,人力VOCALOID,1650967235,162,28
